symbol,div_type,atr,rr,trades,wr,total_r,avg_r
BABYUSDT,REG_BEAR,1.0,8.0,10,40.0,24.87,2.487
BANANAS31USDT,HID_BULL,1.0,5.0,13,30.8,9.84,0.757
KAVAUSDT,REG_BEAR,2.0,1.5,11,63.6,5.73,0.521
ARPAUSDT,HID_BULL,1.5,4.0,10,30.0,4.08,0.408
AVLUSDT,REG_BEAR,1.5,6.0,10,30.0,10.59,1.059
BABYUSDT,REG_BEAR,1.0,9.0,10,40.0,28.87,2.887
KAVAUSDT,REG_BEAR,2.0,2.0,11,63.6,9.23,0.84
AXLUSDT,REG_BEAR,1.5,9.0,12,33.3,27.25,2.27
ARPAUSDT,HID_BULL,1.5,5.0,10,30.0,7.08,0.708
AVLUSDT,REG_BEAR,1.5,7.0,10,20.0,5.59,0.559
NFPUSDT,REG_BEAR,1.0,2.0,15,40.0,1.7,0.113
BABYUSDT,REG_BEAR,1.0,10.0,10,40.0,32.87,3.287
KAVAUSDT,REG_BEAR,2.0,3.0,10,60.0,13.24,1.324
ARPAUSDT,HID_BULL,1.5,6.0,10,20.0,3.08,0.308
AVLUSDT,REG_BEAR,1.5,8.0,10,20.0,7.59,0.759
AXLUSDT,REG_BEAR,1.5,10.0,12,33.3,31.25,2.604
KAVAUSDT,REG_BEAR,2.0,4.0,10,60.0,19.24,1.924
BABYUSDT,REG_BEAR,1.5,1.5,10,80.0,9.25,0.925
ARPAUSDT,HID_BULL,1.5,7.0,10,20.0,5.08,0.508
AVLUSDT,REG_BEAR,1.5,9.0,10,20.0,9.59,0.959
KAVAUSDT,REG_BEAR,2.0,5.0,10,60.0,25.24,2.524
AXLUSDT,REG_BEAR,2.0,1.5,12,50.0,2.43,0.203
ARPAUSDT,HID_BULL,1.5,8.0,10,20.0,7.08,0.708
BABYUSDT,REG_BEAR,1.5,2.0,10,70.0,10.25,1.025
AVLUSDT,REG_BEAR,1.5,10.0,10,20.0,11.59,1.159
KAVAUSDT,REG_BEAR,2.0,6.0,10,60.0,31.24,3.124
BANANAS31USDT,HID_BULL,1.5,1.5,13,53.8,3.73,0.287
NFPUSDT,REG_BEAR,1.0,4.0,15,26.7,3.7,0.247
AVLUSDT,REG_BEAR,2.0,1.5,10,50.0,2.19,0.219
AXLUSDT,REG_BEAR,2.0,2.0,12,50.0,5.43,0.453
BABYUSDT,REG_BEAR,1.5,3.0,10,70.0,17.25,1.725
KAVAUSDT,REG_BEAR,2.0,7.0,10,60.0,37.24,3.724
BANANAS31USDT,HID_BULL,1.5,2.0,13,53.8,7.23,0.556
AVLUSDT,REG_BEAR,2.0,2.0,10,50.0,4.69,0.469
BABYUSDT,REG_BEAR,1.5,4.0,10,50.0,14.25,1.425
AXLUSDT,REG_BEAR,2.0,3.0,12,41.7,7.43,0.619
NFPUSDT,REG_BEAR,1.0,5.0,15,20.0,1.7,0.113
KAVAUSDT,REG_BEAR,2.0,8.0,10,60.0,43.24,4.324
BANANAS31USDT,HID_BULL,1.5,3.0,13,53.8,14.23,1.094
AVLUSDT,REG_BEAR,2.0,3.0,10,50.0,9.69,0.969
BABYUSDT,REG_BEAR,1.5,5.0,10,50.0,19.25,1.925
KAVAUSDT,REG_BEAR,2.0,9.0,10,50.0,39.24,3.924
AVLUSDT,REG_BEAR,2.0,4.0,10,30.0,4.69,0.469
BANANAS31USDT,HID_BULL,1.5,4.0,13,38.5,11.23,0.864
QNTUSDT,REG_BEAR,1.0,1.5,14,50.0,2.02,0.144
AXLUSDT,REG_BEAR,2.0,4.0,12,41.7,12.43,1.036
NFPUSDT,REG_BEAR,1.0,6.0,15,20.0,4.7,0.313
BABYUSDT,REG_BEAR,1.5,6.0,10,50.0,24.25,2.425
KAVAUSDT,REG_BEAR,2.0,10.0,10,50.0,44.24,4.424
AVLUSDT,REG_BEAR,2.0,5.0,10,20.0,1.69,0.169
BANANAS31USDT,HID_BULL,1.5,5.0,13,38.5,16.23,1.248
QNTUSDT,REG_BEAR,1.0,2.0,14,50.0,5.52,0.394
AXLUSDT,REG_BEAR,2.0,5.0,12,41.7,17.43,1.453
BABYUSDT,REG_BEAR,1.5,7.0,10,40.0,21.25,2.125
AWEUSDT,HID_BULL,1.0,1.5,12,50.0,1.85,0.155
AVLUSDT,REG_BEAR,2.0,6.0,10,20.0,3.69,0.369
NFPUSDT,REG_BEAR,1.0,7.0,15,20.0,7.7,0.513
AEVOUSDT,REG_BEAR,1.0,1.5,14,57.1,4.81,0.343
BANANAS31USDT,HID_BULL,1.5,6.0,12,33.3,15.24,1.27
AUCTIONUSDT,HID_BEAR,1.0,1.5,15,60.0,5.77,0.385
ARPAUSDT,HID_BULL,2.0,5.0,10,20.0,1.31,0.131
BABYUSDT,REG_BEAR,1.5,8.0,10,40.0,25.25,2.525
QNTUSDT,REG_BEAR,1.0,3.0,14,42.9,8.52,0.608
AWEUSDT,HID_BULL,1.0,2.0,12,41.7,1.85,0.155
AXLUSDT,REG_BEAR,2.0,6.0,12,41.7,22.43,1.869
1000XECUSDT,REG_BEAR,1.0,1.5,11,63.6,4.69,0.426
AVLUSDT,REG_BEAR,2.0,7.0,10,20.0,5.69,0.569
ARPAUSDT,HID_BULL,2.0,6.0,10,20.0,3.31,0.331
BANANAS31USDT,HID_BULL,1.5,7.0,12,25.0,11.24,0.936
AEVOUSDT,REG_BEAR,1.0,2.0,14,50.0,5.81,0.415
NFPUSDT,REG_BEAR,1.0,8.0,15,20.0,10.7,0.713
BABYUSDT,REG_BEAR,1.5,9.0,10,30.0,19.25,1.925
AWEUSDT,HID_BULL,1.0,3.0,12,41.7,6.85,0.571
AUCTIONUSDT,HID_BEAR,1.0,2.0,15,60.0,10.27,0.685
1000XECUSDT,REG_BEAR,1.0,2.0,11,63.6,8.19,0.744
AVLUSDT,REG_BEAR,2.0,8.0,10,20.0,7.69,0.769
PARTIUSDT,REG_BEAR,1.0,1.5,10,70.0,6.74,0.674
AXLUSDT,REG_BEAR,2.0,7.0,12,33.3,19.43,1.619
BANANAS31USDT,HID_BULL,1.5,8.0,12,25.0,14.24,1.186
BABYUSDT,REG_BEAR,1.5,10.0,10,30.0,22.25,2.225
NFPUSDT,REG_BEAR,1.0,9.0,15,20.0,13.7,0.913
PARTIUSDT,REG_BEAR,1.0,2.0,10,70.0,10.24,1.024
AWEUSDT,HID_BULL,1.0,4.0,12,41.7,11.85,0.988
1000XECUSDT,REG_BEAR,1.0,3.0,11,54.5,11.19,1.017
QNTUSDT,REG_BEAR,1.0,5.0,14,21.4,2.52,0.18
AUCTIONUSDT,HID_BEAR,1.0,3.0,15,60.0,19.27,1.285
BANANAS31USDT,HID_BULL,1.5,9.0,12,25.0,17.24,1.436
BABYUSDT,REG_BEAR,2.0,1.5,10,80.0,9.44,0.944
AXLUSDT,REG_BEAR,2.0,8.0,12,33.3,23.43,1.953
AWEUSDT,HID_BULL,1.0,5.0,12,33.3,10.85,0.905
PARTIUSDT,REG_BEAR,1.0,3.0,10,60.0,13.24,1.324
KAVAUSDT,HID_BULL,1.0,6.0,10,20.0,2.95,0.295
BANANAS31USDT,HID_BULL,1.5,10.0,12,25.0,20.24,1.686
1000XECUSDT,REG_BEAR,1.0,4.0,11,54.5,17.19,1.563
QNTUSDT,REG_BEAR,1.0,6.0,14,21.4,5.52,0.394
NFPUSDT,REG_BEAR,1.0,10.0,15,20.0,16.7,1.113
BABYUSDT,REG_BEAR,2.0,2.0,10,80.0,13.44,1.344
AUCTIONUSDT,HID_BEAR,1.0,4.0,15,46.7,18.27,1.218
AXLUSDT,REG_BEAR,2.0,9.0,12,33.3,27.43,2.286
PARTIUSDT,REG_BEAR,1.0,4.0,10,50.0,14.24,1.424
AWEUSDT,HID_BULL,1.0,6.0,12,25.0,7.85,0.655
MINAUSDT,REG_BEAR,1.0,1.5,10,60.0,4.08,0.408
KAVAUSDT,HID_BULL,1.0,7.0,10,20.0,4.95,0.495
BANANAS31USDT,HID_BULL,2.0,1.5,13,53.8,3.92,0.302
1000XECUSDT,REG_BEAR,1.0,5.0,11,45.5,17.19,1.563
BABYUSDT,REG_BEAR,2.0,3.0,10,60.0,13.44,1.344
PARTIUSDT,REG_BEAR,1.0,5.0,10,50.0,19.24,1.924
QNTUSDT,REG_BEAR,1.0,7.0,14,21.4,8.52,0.608
BANANAS31USDT,HID_BULL,2.0,2.0,13,53.8,7.42,0.571
NFPUSDT,REG_BEAR,1.5,1.5,15,46.7,1.63,0.109
AXLUSDT,REG_BEAR,2.0,10.0,12,33.3,31.43,2.619
MINAUSDT,REG_BEAR,1.0,2.0,10,50.0,4.08,0.408
KAVAUSDT,HID_BULL,1.0,8.0,10,20.0,6.95,0.695
AUCTIONUSDT,HID_BEAR,1.0,5.0,15,40.0,19.27,1.285
BABYUSDT,REG_BEAR,2.0,4.0,10,60.0,19.44,1.944
1000XECUSDT,REG_BEAR,1.0,6.0,11,36.4,15.19,1.381
PARTIUSDT,REG_BEAR,1.0,6.0,10,50.0,24.24,2.424
QNTUSDT,REG_BEAR,1.0,8.0,14,21.4,11.52,0.823
MINAUSDT,REG_BEAR,1.0,3.0,10,50.0,9.08,0.908
PARTIUSDT,REG_BEAR,1.0,7.0,10,50.0,29.24,2.924
BABYUSDT,REG_BEAR,2.0,5.0,10,50.0,19.44,1.944
1000XECUSDT,REG_BEAR,1.0,7.0,11,36.4,19.19,1.744
NFPUSDT,REG_BEAR,1.5,2.0,15,40.0,2.13,0.142
BANANAS31USDT,HID_BULL,2.0,4.0,13,38.5,11.42,0.879
MINAUSDT,REG_BEAR,1.0,4.0,10,50.0,14.08,1.408
AUCTIONUSDT,HID_BEAR,1.0,6.0,15,40.0,25.27,1.685
BABYUSDT,REG_BEAR,2.0,6.0,10,40.0,17.44,1.744
PARTIUSDT,REG_BEAR,1.0,8.0,10,50.0,34.24,3.424
MINAUSDT,REG_BEAR,1.0,5.0,10,30.0,7.08,0.708
1000XECUSDT,REG_BEAR,1.0,8.0,11,36.4,23.19,2.108
BANANAS31USDT,HID_BULL,2.0,5.0,12,33.3,11.43,0.952
PARTIUSDT,REG_BEAR,1.0,9.0,10,50.0,39.24,3.924
ARKMUSDT,HID_BEAR,1.5,4.0,20,25.0,3.83,0.192
MINAUSDT,REG_BEAR,1.0,6.0,10,30.0,10.08,1.008
BABYUSDT,REG_BEAR,2.0,7.0,10,30.0,13.44,1.344
AUCTIONUSDT,HID_BEAR,1.0,7.0,15,40.0,31.27,2.085
BANANAS31USDT,HID_BULL,2.0,6.0,12,25.0,8.43,0.702
1000XECUSDT,REG_BEAR,1.0,9.0,11,27.3,17.19,1.563
PARTIUSDT,REG_BEAR,1.0,10.0,10,50.0,44.24,4.424
MINAUSDT,REG_BEAR,1.0,7.0,10,30.0,13.08,1.308
QNTUSDT,REG_BEAR,1.5,1.5,14,64.3,7.51,0.537
BABYUSDT,REG_BEAR,2.0,8.0,10,30.0,16.44,1.644
NFPUSDT,REG_BEAR,1.5,4.0,15,33.3,9.13,0.609
BANANAUSDT,REG_BEAR,1.0,4.0,19,26.3,4.56,0.24
BANANAS31USDT,HID_BULL,2.0,7.0,12,25.0,11.43,0.952
AWEUSDT,HID_BULL,1.5,2.0,12,41.7,2.24,0.186
1000XECUSDT,REG_BEAR,1.0,10.0,11,27.3,20.19,1.835
MINAUSDT,REG_BEAR,1.0,8.0,10,30.0,16.08,1.608
AUCTIONUSDT,HID_BEAR,1.0,8.0,15,40.0,37.27,2.485
PARTIUSDT,REG_BEAR,1.5,1.5,10,60.0,4.5,0.45
BABYUSDT,REG_BEAR,2.0,9.0,10,30.0,19.44,1.944
ARKMUSDT,HID_BEAR,1.5,5.0,20,25.0,8.83,0.442
KAVAUSDT,HID_BULL,1.5,5.0,10,20.0,1.3,0.13
QNTUSDT,REG_BEAR,1.5,2.0,14,64.3,12.01,0.858
ATHUSDT,HID_BEAR,1.5,4.0,18,27.8,6.04,0.335
MINAUSDT,REG_BEAR,1.0,9.0,10,30.0,19.08,1.908
NFPUSDT,REG_BEAR,1.5,5.0,15,33.3,14.13,0.942
PARTIUSDT,REG_BEAR,1.5,2.0,10,60.0,7.5,0.75
BABYUSDT,REG_BEAR,2.0,10.0,10,30.0,22.44,2.244
1000XECUSDT,REG_BEAR,1.5,1.5,11,63.6,5.29,0.481
BANANAUSDT,REG_BEAR,1.0,5.0,19,26.3,9.56,0.503
QNTUSDT,REG_BEAR,1.5,3.0,14,57.1,17.01,1.215
AUCTIONUSDT,HID_BEAR,1.0,9.0,15,40.0,43.27,2.885
MINAUSDT,REG_BEAR,1.0,10.0,10,30.0,22.08,2.208
AWEUSDT,HID_BULL,1.5,4.0,12,25.0,2.24,0.186
AEVOUSDT,REG_BEAR,1.5,1.5,14,50.0,2.7,0.193
PARTIUSDT,REG_BEAR,1.5,3.0,10,50.0,9.5,0.95
ARKMUSDT,HID_BEAR,1.5,6.0,20,25.0,13.83,0.692
1000XECUSDT,REG_BEAR,1.5,2.0,11,54.5,5.79,0.527
ATHUSDT,HID_BEAR,1.5,5.0,18,27.8,11.04,0.613
NFPUSDT,REG_BEAR,1.5,6.0,14,21.4,6.15,0.439
MINAUSDT,REG_BEAR,1.5,1.5,10,50.0,1.89,0.189
QNTUSDT,REG_BEAR,1.5,4.0,14,57.1,25.01,1.787
PARTIUSDT,REG_BEAR,1.5,4.0,10,50.0,14.5,1.45
AUCTIONUSDT,HID_BEAR,1.0,10.0,15,33.3,38.27,2.552
BANANAUSDT,REG_BEAR,1.0,6.0,19,26.3,14.56,0.766
1000XECUSDT,REG_BEAR,1.5,3.0,11,54.5,11.79,1.072
AEVOUSDT,REG_BEAR,1.5,2.0,14,42.9,3.2,0.229
PARTIUSDT,REG_BEAR,1.5,5.0,10,50.0,19.5,1.95
MINAUSDT,REG_BEAR,1.5,2.0,10,50.0,4.39,0.439
NFPUSDT,REG_BEAR,1.5,7.0,14,21.4,9.15,0.654
ARKMUSDT,HID_BEAR,1.5,7.0,20,25.0,18.83,0.942
ATHUSDT,HID_BEAR,1.5,6.0,18,27.8,16.04,0.891
QNTUSDT,REG_BEAR,1.5,5.0,14,57.1,33.01,2.358
AUCTIONUSDT,HID_BEAR,1.5,1.5,15,80.0,13.85,0.923
BANANAS31USDT,HID_BEAR,1.0,1.5,19,47.4,2.25,0.119
1000XECUSDT,REG_BEAR,1.5,4.0,11,45.5,12.79,1.163
PARTIUSDT,REG_BEAR,1.5,6.0,10,50.0,24.5,2.45
MINAUSDT,REG_BEAR,1.5,3.0,10,40.0,5.39,0.539
BANANAUSDT,REG_BEAR,1.0,7.0,19,26.3,19.56,1.029
